work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employees_residence,companys_location
2022,SE-Senior/Expert,Full time,Data Analyst,90320,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,ML Engineer,240000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,ML Engineer,160000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Science Manager,300000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Science Manager,200000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,65666,50,S,Germany,Germany
2022,MI-Mid/Intermediate,Full time,AI Scientist,200000,100,L,India,United States of America
2022,MI-Mid/Intermediate,Full time,Machine Learning Engineer,116976,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Machine Learning Engineer,92350,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,AI Scientist,120000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,112900,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,90320,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analytics Manager,145000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analytics Manager,105400,100,M,United States of America,United States of America
2020,EN-Entry/Junior,Full time,Data Scientist,49268,0,S,Germany,Germany
2022,SE-Senior/Expert,Full time,Data Scientist,215300,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,158200,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,209100,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,154600,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,115934,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,81666,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,155000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Machine Learning Engineer,84053,100,M,France,Germany
2022,SE-Senior/Expert,Full time,Data Analyst,164000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,132000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,123000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,ETL Developer,52533,0,M,Greece,Greece
2022,EX-Executive/Director,Full time,Lead Data Engineer,115222,100,S,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Engineer,165400,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,132320,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,208775,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,147800,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,136994,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,101570,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Head of Machine Learning,76309,50,L,India,India
2022,EN-Entry/Junior,Full time,Machine Learning Engineer,35093,100,L,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Engineer,183600,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,100800,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,49253,100,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Analyst,36940,100,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Analyst,42026,100,M,Spain,Spain
2022,MI-Mid/Intermediate,Full time,Data Analyst,31520,100,M,Spain,Spain
2022,MI-Mid/Intermediate,Full time,Data Analyst,42026,100,M,Greece,Greece
2022,MI-Mid/Intermediate,Full time,Data Analyst,31520,100,M,Greece,Greece
2022,SE-Senior/Expert,Full time,Data Scientist,215300,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,140400,0,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,63040,100,M,Spain,Spain
2022,MI-Mid/Intermediate,Full time,Data Engineer,47280,100,M,Spain,Spain
2022,SE-Senior/Expert,Full time,Data Scientist,260000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,43096,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Engineer,63040,100,M,Greece,Greece
2022,MI-Mid/Intermediate,Full time,Data Engineer,47280,100,M,Greece,Greece
2022,MI-Mid/Intermediate,Full time,Data Engineer,55410,100,M,United Kingdom,United Kingdom
2021,MI-Mid/Intermediate,Full time,Machine Learning Engineer,51064,50,L,Italy,Italy
2022,SE-Senior/Expert,Full time,Data Science Engineer,60000,100,L,Argentina,Mexico
2022,MI-Mid/Intermediate,Full time,Data Engineer,82900,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,63900,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Machine Learning Scientist,160000,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Machine Learning Scientist,112300,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Science Manager,241000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Science Manager,159000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,80000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,58000,0,S,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,136000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,108800,0,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Data Engineer,242000,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Data Engineer,200000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,61566,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Scientist,36940,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Engineer,49253,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Scientist,165220,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,120160,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,124190,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,181940,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,132320,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,220110,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,160080,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,180000,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,120000,0,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,126500,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,106260,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,116000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,155000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,120600,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,130000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,90000,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,170000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,102100,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,84900,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,136620,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,99360,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,110820,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Scientist,98506,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Scientist,146000,100,M,United States of America,United States of America
2022,EN-Entry/Junior,Full time,Data Engineer,43096,100,M,United Kingdom,United Kingdom
2022,EX-Executive/Director,Full time,Data Analyst,130000,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Data Analyst,110000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,170000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Science Manager,161342,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Science Manager,137141,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,167000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,73880,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Engineer,61566,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Scientist,211500,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,138600,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,192400,100,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Architect,90700,100,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Analyst,130000,100,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Analyst,61300,100,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Engineer,160000,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,113000,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,95550,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,167000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,115500,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,243900,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,156600,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,136600,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,128875,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,93700,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Head of Data Science,224000,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Head of Data Science,167875,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Analytics Engineer,175000,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Analytics Engineer,135000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,205300,0,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,176000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,200100,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,70500,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,54000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,205300,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,140400,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Analytics Engineer,205300,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Analytics Engineer,184700,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,175100,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,140250,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,116150,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,99050,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,85000,0,M,Canada,Canada
2022,MI-Mid/Intermediate,Full time,Data Analyst,75000,0,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,214000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,192600,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,266400,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Architect,213120,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,141300,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,102100,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,206699,0,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,99100,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,110500,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,61566,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Analyst,43096,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Data Analyst,80000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,60000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,230000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analytics Manager,150260,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analytics Manager,109280,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,160000,100,M,United States of America,United States of America
2022,EN-Entry/Junior,Full time,Data Analyst,67000,0,M,Canada,Canada
2022,EN-Entry/Junior,Full time,Data Analyst,52000,0,M,Canada,Canada
2022,SE-Senior/Expert,Full time,Data Analyst,129000,0,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,69000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,25000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,126500,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,106260,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,220110,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Engineer,160080,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analyst,105000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,135000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Analyst,50000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,220000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,172386,0,M,United Kingdom,United Kingdom
2022,MI-Mid/Intermediate,Full time,Data Scientist,86193,0,M,United Kingdom,United Kingdom
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,220000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,120000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,200000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,120000,100,S,United Arab Emirates,United Arab Emirates
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,65000,100,S,United Arab Emirates,United Arab Emirates
2022,EX-Executive/Director,Full time,Data Engineer,324000,100,M,United States of America,United States of America
2022,EX-Executive/Director,Full time,Data Engineer,216000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,185100,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,104890,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Machine Learning Developer,76814,100,M,Canada,Canada
2020,SE-Senior/Expert,Full time,Machine Learning Manager,117104,50,L,Canada,Canada
2022,EX-Executive/Director,Full time,Director of Data Science,192037,50,L,Canada,Canada
2022,MI-Mid/Intermediate,Full time,Machine Learning Engineer,120000,100,S,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Business Data Analyst,17805,100,M,India,India
2022,MI-Mid/Intermediate,Full time,Data Scientist,30523,100,L,India,India
2022,MI-Mid/Intermediate,Full time,Machine Learning Infrastructure Engineer,55685,50,L,Portugal,Portugal
2022,MI-Mid/Intermediate,Part time,Data Engineer,52533,50,L,Germany,Germany
2022,EN-Entry/Junior,Full time,Data Scientist,17805,100,M,India,India
2022,MI-Mid/Intermediate,Full time,Applied Machine Learning Scientist,75000,100,L,Bolivia,United States of America
2022,MI-Mid/Intermediate,Full time,Applied Data Scientist,157000,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Business Data Analyst,69133,50,L,Canada,Canada
2022,EN-Entry/Junior,Full time,Data Engineer,65000,100,S,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,68293,100,S,Ireland,Ireland
2021,MI-Mid/Intermediate,Full time,Data Scientist,109000,50,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,67597,100,M,Canada,Canada
2022,EN-Entry/Junior,Full time,Computer Vision Engineer,10000,100,M,Portugal,Luxembourg
2022,MI-Mid/Intermediate,Full time,Data Analyst,20000,100,S,Greece,Greece
2021,SE-Senior/Expert,Full time,Head of Data,102839,100,L,Slovenia,Slovenia
2022,SE-Senior/Expert,Full time,Head of Data,200000,100,M,Malaysia,United States of America
2022,EN-Entry/Junior,Full time,Data Scientist,51081,100,L,Canada,Canada
2022,MI-Mid/Intermediate,Full time,Machine Learning Engineer,83864,100,L,Australia,Australia
2022,EN-Entry/Junior,Full time,Data Scientist,40000,100,L,Japan,Malaysia
2022,MI-Mid/Intermediate,Full time,Head of Data,31520,100,S,Estonia,Estonia
2022,SE-Senior/Expert,Full time,Machine Learning Engineer,59888,100,L,Netherlands,Netherlands
2020,EN-Entry/Junior,Full time,Data Engineer,54742,100,L,Pakistan,Germany
2022,SE-Senior/Expert,Full time,Research Scientist,89306,50,L,France,France
2022,EN-Entry/Junior,Full time,Data Scientist,83171,50,M,Australia,Australia
2022,SE-Senior/Expert,Full time,Data Scientist,165000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Machine Learning Scientist,153000,50,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Scientist,100000,100,M,Brazil,United States of America
2022,SE-Senior/Expert,Full time,Machine Learning Developer,76814,100,M,Canada,Canada
2022,MI-Mid/Intermediate,Full time,Data Scientist,33609,100,L,Poland,Poland
2022,MI-Mid/Intermediate,Full time,Principal Data Analyst,75000,100,S,Canada,Canada
2020,MI-Mid/Intermediate,Full time,Product Data Analyst,20000,0,S,Honduras,Honduras
2022,EN-Entry/Junior,Contract,Applied Machine Learning Scientist,30469,100,M,Tunisia,Czech Republic
2021,MI-Mid/Intermediate,Full time,Research Scientist,69999,50,L,Czech Republic,Czech Republic
2022,EN-Entry/Junior,Full time,Data Engineer,55475,100,M,Pakistan,Germany
2022,MI-Mid/Intermediate,Full time,Research Scientist,61989,0,L,Austria,Austria
2022,SE-Senior/Expert,Full time,Data Science Manager,152500,100,M,United States of America,United States of America
2022,EN-Entry/Junior,Full time,Research Scientist,120000,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,135000,100,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Data Analytics Lead,405000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Engineer,150000,0,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Science Manager,240000,0,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Analyst,135000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Scientist,80000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Applied Data Scientist,380000,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Scientist,120402,0,L,Switzerland,Switzerland
2022,SE-Senior/Expert,Full time,Applied Data Scientist,177000,100,L,United States of America,United States of America
2022,MI-Mid/Intermediate,Full time,Data Engineer,65141,100,M,France,France
2022,MI-Mid/Intermediate,Full time,Data Scientist,48000,100,S,Russian Federation,United States of America
2022,EN-Entry/Junior,Full time,Data Analytics Engineer,20000,0,M,Pakistan,Pakistan
2021,SE-Senior/Expert,Full time,Principal Data Scientist,220000,0,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,ML Engineer,77364,50,S,Japan,Japan
2021,MI-Mid/Intermediate,Full time,ML Engineer,63711,50,S,Japan,Japan
2022,EN-Entry/Junior,Full time,Computer Vision Software Engineer,150000,100,S,Australia,Australia
2021,MI-Mid/Intermediate,Full time,Data Analyst,90000,100,M,United States of America,United States of America
2022,MI-Mid/Intermediate,Freelance,Data Scientist,100000,100,M,Canada,United States of America
2021,EN-Entry/Junior,Full time,Data Scientist,100000,0,S,United States of America,United States of America
2022,EN-Entry/Junior,Part time,Data Scientist,100000,50,M,Algeria,Algeria
2022,SE-Senior/Expert,Full time,Research Scientist,144000,50,L,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Principal Data Scientist,155499,100,M,Germany,Germany
2021,SE-Senior/Expert,Full time,Computer Vision Engineer,24000,100,M,Brazil,Brazil
2021,MI-Mid/Intermediate,Full time,Applied Machine Learning Scientist,38400,100,M,Viet Nam,United States of America
2022,EN-Entry/Junior,Full time,Financial Data Analyst,100000,50,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,82500,100,S,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Scientist,49646,50,M,France,France
2021,SE-Senior/Expert,Full time,Lead Data Scientist,40570,50,L,India,India
2022,EN-Entry/Junior,Full time,Data Engineer,120000,100,M,United States of America,United States of America
2022,SE-Senior/Expert,Full time,Lead Machine Learning Engineer,84053,0,M,Germany,Germany
2021,EN-Entry/Junior,Full time,Machine Learning Engineer,20000,100,S,India,India
2022,EN-Entry/Junior,Full time,Computer Vision Engineer,125000,0,M,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,9466,0,S,India,India
2021,SE-Senior/Expert,Full time,Machine Learning Scientist,120000,50,S,United States of America,United States of America
2021,EN-Entry/Junior,Part time,Data Analyst,10354,50,M,Spain,Spain
2021,EN-Entry/Junior,Full time,Applied Data Scientist,110037,0,L,United Kingdom,United Kingdom
2022,EN-Entry/Junior,Full time,ML Engineer,21013,100,L,Portugal,Portugal
2021,EN-Entry/Junior,Full time,Data Analyst,50000,100,M,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Principal Data Engineer,200000,100,M,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Big Data Engineer,60000,50,M,Spain,Romania
2021,MI-Mid/Intermediate,Full time,Data Engineer,200000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Machine Learning Developer,100000,50,S,Iraq,Iraq
2021,MI-Mid/Intermediate,Full time,Data Engineer,100000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Machine Learning Engineer,82744,50,M,Belgium,Belgium
2020,MI-Mid/Intermediate,Full time,Data Engineer,59303,100,S,Germany,Germany
2021,MI-Mid/Intermediate,Full time,Research Scientist,62649,50,M,France,France
2021,MI-Mid/Intermediate,Full time,Data Engineer,82528,100,L,United Kingdom,United Kingdom
2021,MI-Mid/Intermediate,Full time,Data Architect,170000,100,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Architect,150000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,BI Data Analyst,55000,50,S,United States of America,United States of America
2021,EX-Executive/Director,Full time,Director of Data Science,250000,0,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Engineer,80000,100,L,United States of America,United States of America
2020,EN-Entry/Junior,Full time,Big Data Engineer,70000,100,L,United States of America,United States of America
2021,EX-Executive/Director,Full time,Director of Data Science,130026,50,M,Germany,Germany
2021,EN-Entry/Junior,Full time,Data Science Consultant,63831,50,L,Germany,Germany
2020,SE-Senior/Expert,Full time,Data Scientist,68428,100,L,Greece,United States of America
2021,EX-Executive/Director,Full time,Head of Data Science,85000,0,M,Russian Federation,Russian Federation
2021,EX-Executive/Director,Full time,Head of Data,230000,50,L,Russian Federation,Russian Federation
2021,EN-Entry/Junior,Full time,Machine Learning Engineer,125000,100,S,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Analytics Manager,120000,100,M,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Research Scientist,450000,0,M,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Data Analyst,46759,50,L,France,France
2020,MI-Mid/Intermediate,Full time,Data Engineer,74130,50,L,Austria,Austria
2021,SE-Senior/Expert,Full time,Data Science Engineer,127221,50,L,Canada,Canada
2021,SE-Senior/Expert,Full time,Data Science Manager,144000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Scientist,13400,100,L,Ukraine,Ukraine
2021,MI-Mid/Intermediate,Full time,Data Scientist,75774,100,L,Canada,Canada
2021,MI-Mid/Intermediate,Full time,Data Scientist,150000,100,M,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Data Science Consultant,103000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Engineer,153000,100,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Engineer,90000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Analyst,90000,100,S,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Analyst,60000,100,S,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,50000,100,L,Nigeria,Nigeria
2021,EN-Entry/Junior,Part time,AI Scientist,12000,100,M,Pakistan,United States of America
2021,MI-Mid/Intermediate,Part time,3D Computer Vision Researcher,5409,50,M,India,India
2021,MI-Mid/Intermediate,Contract,ML Engineer,270000,100,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Applied Data Scientist,54238,50,L,United Kingdom,Canada
2021,MI-Mid/Intermediate,Full time,Machine Learning Engineer,47282,100,S,Spain,Spain
2021,EX-Executive/Director,Full time,Director of Data Science,153667,100,L,Italy,Poland
2021,MI-Mid/Intermediate,Full time,Data Engineer,28476,100,L,Poland,Poland
2021,MI-Mid/Intermediate,Full time,Data Analytics Engineer,110000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Research Scientist,82528,50,L,United Kingdom,United Kingdom
2020,EN-Entry/Junior,Full time,Machine Learning Engineer,250000,50,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Analyst,59102,50,M,France,France
2021,SE-Senior/Expert,Full time,Data Analyst,80000,100,S,Bulgaria,United States of America
2020,EN-Entry/Junior,Full time,Data Analyst,10000,100,S,Nigeria,Nigeria
2020,EN-Entry/Junior,Full time,Machine Learning Engineer,138000,100,S,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Engineer,140000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Analytics Engineer,79197,100,L,Germany,Germany
2021,SE-Senior/Expert,Full time,Lead Data Analyst,170000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Analyst,80000,100,M,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Data Scientist,45760,100,S,Philippines,United States of America
2021,MI-Mid/Intermediate,Full time,BI Data Analyst,100000,100,M,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Scientist,53192,50,L,France,France
2021,EX-Executive/Director,Full time,Head of Data,235000,100,L,United States of America,United States of America
2021,EX-Executive/Director,Full time,BI Data Analyst,150000,100,L,India,United States of America
2020,EX-Executive/Director,Full time,Data Engineer,79833,50,L,Spain,Spain
2021,EN-Entry/Junior,Full time,Machine Learning Scientist,225000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Science Consultant,76833,100,S,Germany,Germany
2020,MI-Mid/Intermediate,Full time,Machine Learning Infrastructure Engineer,50180,0,M,Portugal,Portugal
